"id","status","sort","date_created","date_updated","translations"
"open_drawer","draft",,"2024-03-05T23:05:20.394Z",,"[{""text"":""فتح الشريط الجانبي"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Seitenleiste öffnen"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Open sidebar"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Abrir la barra lateral"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Ouvrir la barre latérale"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Aprire la barra laterale"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Abrir barra lateral"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Открыть боковую панель"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"opend_at","draft",,"2024-03-05T23:06:29.523Z",,"[{""text"":""يفتح في"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Öffnet um"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Opens at"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Abre en"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Ouvre à"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Si apre a"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Abre em"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Открывается в"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"password","draft",,"2024-03-05T23:07:06.495Z",,"[{""text"":""كلمة السر"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Passwort"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""password"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""contraseña"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Mot de passe"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""password"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""senha"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""пароль"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"previous","draft",,"2024-03-05T23:02:09.382Z",,"[{""text"":""رجوع"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Zurück"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Back"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Volver"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Retour"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Indietro"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Voltar"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Назад"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"price_group","draft",,"2024-03-05T22:56:58.259Z",,"[{""text"":""مجموعة الأسعار"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Preisgruppe"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Price group"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Grupo de precios"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Groupe de prix"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Gruppo di prezzo"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Grupo de preços"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Ценовая группа"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"privacy_policy","draft",,"2024-03-05T23:03:38.890Z",,"[{""text"":""سياسة الخصوصية"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Datenschutzerklärung"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Privacy policy"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Política de privacidad"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Déclaration de confidentialité"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Informativa sulla privacy"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Política de privacidade"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Политика конфиденциальности"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"profile","draft",,"2024-03-05T22:54:50.258Z",,"[{""text"":""الملف الشخصي"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Profil"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Profile"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Perfil"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Profil"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Profilo"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Perfil"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Профиль"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"profile_and_settings","draft",,"2024-03-05T22:54:40.497Z",,"[{""text"":""الملف الشخصي والإعدادات"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Profil und Einstellungen"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Profile and settings"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Perfil y configuración"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Profil et paramètres"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Profilo e impostazioni"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Perfil e configurações"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Профиль и настройки"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"read_more","draft",,"2024-03-05T23:05:45.138Z",,"[{""text"":""اقرأ المزيد"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Mehr lesen"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Read more"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Seguir leyendo"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Lire la suite"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Per saperne di più"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Leia mais"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Читать далее"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"register","draft",,"2024-03-05T23:04:26.817Z",,"[{""text"":""التسجيل"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Registrieren"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Register"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Regístrese en"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""S'inscrire"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Registro"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Registro"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Регистрация"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"reset","draft",,"2024-03-05T22:55:30.032Z",,"[{""text"":""إعادة تعيين"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Zurücksetzen"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Reset"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Restablecer"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Réinitialiser"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Reset"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Redefinir"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Сброс"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"save","draft",,"2024-03-05T23:10:26.818Z",,"[{""text"":""الحفظ"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Speichern"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Save"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Guardar"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Enregistrer"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Risparmiare"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Salvar"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Сохранить"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"seemsEmpty","draft",,"2024-03-05T23:00:53.762Z",,"[{""text"":""يبدو أنه فارغ"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Es scheint leer zu sein"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""It seems to be empty"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Parece estar vacío"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Il semble vide"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Sembra essere vuoto"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Parece estar vazio"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Кажется, он пуст."",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"select","draft",,"2024-03-05T23:10:45.658Z",,"[{""text"":""اختر"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Auswählen"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Select"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Seleccione"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Sélectionner"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Selezionare"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Selecione"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Выберите"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"selected","draft",,"2024-03-05T23:01:52.458Z",,"[{""text"":""مختارة"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Ausgewählt"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Selected"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Selección"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Sélectionné"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Selezionato"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Selecionado"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Избранное"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"settings","draft",,"2024-03-05T23:09:55.754Z",,"[{""text"":""الإعدادات"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Einstellungen"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Settings"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Ajustes"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Réglages"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Impostazioni"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Configurações"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Настройки"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"show","draft",,"2024-03-05T23:07:16.404Z",,"[{""text"":""العرض"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Anzeigen"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Display"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Mostrar"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Annonces"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Display"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Tela"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Дисплей"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"show_login_with_username_and_password","draft",,"2024-03-05T23:06:48.289Z",,"[{""text"":""تسجيل دخول الموظف"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Mitarbeiter-Login"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Employee login"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Acceso de empleados"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Connexion des employés"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Accesso dei dipendenti"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Login do funcionário"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Вход в систему для сотрудников"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"sidebar_menu","draft",,"2024-03-05T22:54:28.429Z",,"[{""text"":""قائمة الطعام"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Menü"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Menu"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Menú"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Menu"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Menu"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Menu"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Меню"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"sign_in","draft",,"2024-03-05T23:04:34.714Z",,"[{""text"":""تسجيل الدخول"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Anmelden"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Log in"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Conectarse"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""S'inscrire"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Accedi"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Fazer login"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Войти"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"sign_in_with","draft",,"2024-03-05T23:08:00.429Z","2024-03-05T23:08:30.055Z","[{""text"":""تسجيل الدخول باستخدام"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Anmelden mit"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Log in with"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Iniciar sesión con"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""S'inscrire avec"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Accedere con"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Faça login com"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Войдите в систему с помощью"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"somethingWentWrong","draft",,"2024-03-05T23:01:13.892Z",,"[{""text"":""حدث خطأ ما"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Etwas ist schief gelaufen"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Something has gone wrong"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Algo ha ido mal"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Quelque chose a mal tourné"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Qualcosa è andato storto"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Algo deu errado"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Что-то пошло не так"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"startTime","draft",,"2024-03-05T22:58:48.705Z",,"[{""text"":""وقت البدء"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Startzeit"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Start time"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Hora de inicio"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Heure de début"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Ora di inizio"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Hora de início"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Время начала"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"switch","draft",,"2024-03-05T23:10:05.907Z",,"[{""text"":""التبديل"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Umschalten"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Toggle"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Interruptor"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Commutation"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Interruttore"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Interruptor"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Переключатель"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"terms_and_conditions","draft",,"2024-03-05T23:03:20.700Z",,"[{""text"":""شروط الاستخدام"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Nutzungsbedingungen"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Terms of use"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Condiciones de uso"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Conditions d'utilisation"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Condizioni di utilizzo"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Termos de uso"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Условия использования"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"title","draft",,"2024-03-05T22:58:31.896Z",,"[{""text"":""العنوان"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Titel"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Title"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Título"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Titre"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Titolo"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Título"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Название"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"today","draft",,"2024-03-05T23:02:28.501Z",,"[{""text"":""اليوم"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Heute"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Today"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Hoy"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Aujourd'hui"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Oggi"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Hoje"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Сегодня"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"tomorrow","draft",,"2024-03-05T23:02:37.243Z",,"[{""text"":""غداً"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Morgen"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Tomorrow"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Mañana"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Demain"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Domani"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Amanhã"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Завтра"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"under_construction","draft",,"2024-03-05T22:57:08.433Z",,"[{""text"":""قيد التنفيذ"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""In Arbeit"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""In progress"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""En curso"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""En cours"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""In corso"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Em andamento"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""В процессе"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
"utilization","draft",,"2024-03-05T23:06:21.236Z",,"[{""text"":""التبطين"",""languages_code"":""ar-SA"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Auslatung"",""languages_code"":""de-DE"",""be_source_for_translations"":true,""let_be_translated"":true},{""text"":""Battening"",""languages_code"":""en-US"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Listón"",""languages_code"":""es-ES"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Soufflet"",""languages_code"":""fr-FR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Battitura"",""languages_code"":""it-IT"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Revestimento"",""languages_code"":""pt-BR"",""be_source_for_translations"":false,""let_be_translated"":true},{""text"":""Облицовка"",""languages_code"":""ru-RU"",""be_source_for_translations"":false,""let_be_translated"":true}]"
